performance_unit_id	contract_id	member_contract_id	outcome_id	cluster_id	policy_variant_id	profile_id	source_contract_status	source_contract_sha256	derivation_kind	disposition	representative_operation_gate_id	structural_gate_ids	functional_oracle_id	exact_reason	status
PERFUNIT-2CB4E5A86D66719B38DB	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.SUCCESS	TRAIT-CLONE-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	2cb4e5a86d66719b38db9be8173982c36a68f7f5bf01e111b3e9ec6bf209be17	REPRESENTATIVE	TIMED_PRIMARY	OPG-BEF5A39FF136D0D7C4E0	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 2cb4e5a86d66719b38db9be8173982c36a68f7f5bf01e111b3e9ec6bf209be17.	FROZEN_PROTOCOL
PERFUNIT-F607B5BFBA68D0B822F2	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.CAPACITY_OVERFLOW_TRAP	TRAIT-CLONE-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	f607b5bfba68d0b822f2f808de0eacb75dfca5442245bf41bcd27ab51c8aa8f1	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row f607b5bfba68d0b822f2f808de0eacb75dfca5442245bf41bcd27ab51c8aa8f1.	FROZEN_PROTOCOL
PERFUNIT-45B8A1A61472DABF81CC	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::OOM_ABORT	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.OOM_ABORT	TRAIT-CLONE-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	45b8a1a61472dabf81cc7fe60a32438f024c3e7938c86e2f145c108d26d71a76	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 45b8a1a61472dabf81cc7fe60a32438f024c3e7938c86e2f145c108d26d71a76.	FROZEN_PROTOCOL
PERFUNIT-DB669AC357712DFB7DC5	DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.TRAIT-CLONE-01.OUT.BEHAVIOR_ABORT	TRAIT-CLONE-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	db669ac357712dfb7dc5a7b2f75176f1f9f726d2cce1fb426f29fc4f35a7c52b	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-FRESH-CLONE::TRAIT-CLONE-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row db669ac357712dfb7dc5a7b2f75176f1f9f726d2cce1fb426f29fc4f35a7c52b.	FROZEN_PROTOCOL
PERFUNIT-FB65DD003237BD2A4702	DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.VIEW-ALLOC-01.OUT.SUCCESS	VIEW-ALLOC-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	fb65dd003237bd2a47022a63cccfc2a8fa30fbddd66f93f291775a3ce549dab4	REPRESENTATIVE	TIMED_PRIMARY	OPG-BEF5A39FF136D0D7C4E0	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row fb65dd003237bd2a47022a63cccfc2a8fa30fbddd66f93f291775a3ce549dab4.	FROZEN_PROTOCOL
PERFUNIT-E93524283F8C723E5745	DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.VIEW-ALLOC-01.OUT.CAPACITY_OVERFLOW_TRAP	VIEW-ALLOC-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	e93524283f8c723e5745959cec63679c532a56bfded9e1d6480a23062f4f8abe	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row e93524283f8c723e5745959cec63679c532a56bfded9e1d6480a23062f4f8abe.	FROZEN_PROTOCOL
PERFUNIT-2BE99F2711F6C5BC6490	DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::OOM_ABORT	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.VIEW-ALLOC-01.OUT.OOM_ABORT	VIEW-ALLOC-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	2be99f2711f6c5bc6490af8276586b3161d116c4e18828eb868c9e38a425c6dc	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::OOM_ABORT has frozen outcome OOM_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 2be99f2711f6c5bc6490af8276586b3161d116c4e18828eb868c9e38a425c6dc.	FROZEN_PROTOCOL
PERFUNIT-0AF6A15E6379A830E41B	DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-FRESH-CLONE	DENSE-FRESH-CLONE.VIEW-ALLOC-01.OUT.BEHAVIOR_ABORT	VIEW-ALLOC-01	COMMON-NON-OD1	ALLOCATING_BEHAVIOR	REQUIRED_IN_LOCK	0af6a15e6379a830e41bcb2c029065dadd8a552e31ea475cd89594b0fb5b868a	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-FRESH-CLONE::VIEW-ALLOC-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile ALLOCATING_BEHAVIOR, policy COMMON-NON-OD1, and source row 0af6a15e6379a830e41bcb2c029065dadd8a552e31ea475cd89594b0fb5b868a.	FROZEN_PROTOCOL
PERFUNIT-08B9ECC7C5DCFFD071B5	DENSE-HASH-TRAVERSAL::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS	DENSE-HASH-TRAVERSAL	DENSE-HASH-TRAVERSAL.TRAIT-CMP-01.OUT.SUCCESS	TRAIT-CMP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	08b9ecc7c5dcffd071b5c054192228348d345b3c692aa830b996877b6d432559	REPRESENTATIVE	TIMED_PRIMARY	OPG-5904B76DFA750DCB3E44	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-HASH-TRAVERSAL::TRAIT-CMP-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 08b9ecc7c5dcffd071b5c054192228348d345b3c692aa830b996877b6d432559.	FROZEN_PROTOCOL
PERFUNIT-43E650D9F39A7E879903	DENSE-HASH-TRAVERSAL::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-HASH-TRAVERSAL	DENSE-HASH-TRAVERSAL.TRAIT-CMP-01.OUT.BEHAVIOR_ABORT	TRAIT-CMP-01	COMMON-NON-OD1	BEHAVIOR	REQUIRED_IN_LOCK	43e650d9f39a7e879903cb4142de9fd417a51efb013c23faedbd9628423cd60f	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-HASH-TRAVERSAL::TRAIT-CMP-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile BEHAVIOR, policy COMMON-NON-OD1, and source row 43e650d9f39a7e879903cb4142de9fd417a51efb013c23faedbd9628423cd60f.	FROZEN_PROTOCOL
PERFUNIT-95DCB1408BBD43A956BE	DENSE-INDEX-SHARED::TRAIT-INDEX-01::COMMON-NON-OD1::SUCCESS	DENSE-INDEX-SHARED	DENSE-INDEX-SHARED.TRAIT-INDEX-01.OUT.SUCCESS	TRAIT-INDEX-01	COMMON-NON-OD1	TRAPPING_BORROW	REQUIRED_IN_LOCK	95dcb1408bbd43a956be4126d9878dd9383be78fd8ac825ac96c9a13c3d2f447	REPRESENTATIVE	TIMED_PRIMARY	OPG-449DBB7C37AA05DD83A7	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-INDEX-SHARED::TRAIT-INDEX-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile TRAPPING_BORROW, policy COMMON-NON-OD1, and source row 95dcb1408bbd43a956be4126d9878dd9383be78fd8ac825ac96c9a13c3d2f447.	FROZEN_PROTOCOL
PERFUNIT-D51771CDDAA645E3D048	DENSE-INDEX-SHARED::TRAIT-INDEX-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-INDEX-SHARED	DENSE-INDEX-SHARED.TRAIT-INDEX-01.OUT.BOUNDS_TRAP	TRAIT-INDEX-01	COMMON-NON-OD1	TRAPPING_BORROW	REQUIRED_IN_LOCK	d51771cddaa645e3d048d0ee5e8f3e32d0059ede93b6110cd27fac649f52e7dd	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INDEX-SHARED::TRAIT-INDEX-01::COMMON-NON-OD1::BOUNDS_TRAP has frozen outcome BOUNDS_TRAP, profile TRAPPING_BORROW, policy COMMON-NON-OD1, and source row d51771cddaa645e3d048d0ee5e8f3e32d0059ede93b6110cd27fac649f52e7dd.	FROZEN_PROTOCOL
PERFUNIT-4685D3D891D818266671	DENSE-INDEX-UNIQ::TRAIT-INDEX-01::COMMON-NON-OD1::SUCCESS	DENSE-INDEX-UNIQ	DENSE-INDEX-UNIQ.TRAIT-INDEX-01.OUT.SUCCESS	TRAIT-INDEX-01	COMMON-NON-OD1	TRAPPING_BORROW	REQUIRED_IN_LOCK	4685d3d891d81826667162a4c7bb314544df50743a8bea9b16779224d9118294	REPRESENTATIVE	TIMED_PRIMARY	OPG-2BCE0119C0833F66BA0D	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-INDEX-UNIQ::TRAIT-INDEX-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile TRAPPING_BORROW, policy COMMON-NON-OD1, and source row 4685d3d891d81826667162a4c7bb314544df50743a8bea9b16779224d9118294.	FROZEN_PROTOCOL
PERFUNIT-099C4DFC980F60FA475B	DENSE-INDEX-UNIQ::TRAIT-INDEX-01::COMMON-NON-OD1::BOUNDS_TRAP	DENSE-INDEX-UNIQ	DENSE-INDEX-UNIQ.TRAIT-INDEX-01.OUT.BOUNDS_TRAP	TRAIT-INDEX-01	COMMON-NON-OD1	TRAPPING_BORROW	REQUIRED_IN_LOCK	099c4dfc980f60fa475bfd6939fa825dc8297f7245b26dcf8ffd070ebbda9da1	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INDEX-UNIQ::TRAIT-INDEX-01::COMMON-NON-OD1::BOUNDS_TRAP has frozen outcome BOUNDS_TRAP, profile TRAPPING_BORROW, policy COMMON-NON-OD1, and source row 099c4dfc980f60fa475bfd6939fa825dc8297f7245b26dcf8ffd070ebbda9da1.	FROZEN_PROTOCOL
PERFUNIT-4409B914D43CBE7C83CB	DENSE-INIT-AUTHORITY-EVIDENCE::RAW-UNSAFE-INIT-01::COMMON-NON-OD1::EXCLUDED_NO_CALL	DENSE-INIT-AUTHORITY-EVIDENCE	DENSE-INIT-AUTHORITY-EVIDENCE.RAW-UNSAFE-INIT-01.OUT.EXCLUDED_NO_CALL	RAW-UNSAFE-INIT-01	COMMON-NON-OD1	EXCLUDED_SURFACE	EXCLUDED_BLOCKS_NAMED_CLAIM	4409b914d43cbe7c83cb1f8841eb947e7fee61738f008bdb58b5875ae1c53294	EXCLUDED	EXCLUDED	NONE	NONE	NONE	Exact excluded surface has no executable route and blocks any performance claim that would require it. Contract DENSE-INIT-AUTHORITY-EVIDENCE::RAW-UNSAFE-INIT-01::COMMON-NON-OD1::EXCLUDED_NO_CALL has frozen outcome EXCLUDED_NO_CALL, profile EXCLUDED_SURFACE, policy COMMON-NON-OD1, and source row 4409b914d43cbe7c83cb1f8841eb947e7fee61738f008bdb58b5875ae1c53294.	FROZEN_PROTOCOL
PERFUNIT-E90F564767D63E79EE46	DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::SUCCESS	DENSE-INIT-CLONE	DENSE-INIT-CLONE.INIT-WRITE-01.OUT.SUCCESS	INIT-WRITE-01	COMMON-NON-OD1	INIT_BEHAVIOR	REQUIRED_IN_LOCK	e90f564767d63e79ee467e8eae71ea44bf44fed4e45ba9a0949417fe32c0f914	REPRESENTATIVE	TIMED_PRIMARY	OPG-014ED10E5E5BA661D0DC	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile INIT_BEHAVIOR, policy COMMON-NON-OD1, and source row e90f564767d63e79ee467e8eae71ea44bf44fed4e45ba9a0949417fe32c0f914.	FROZEN_PROTOCOL
PERFUNIT-B44371DD3842E79BEE92	DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::UNDERFILL_CLOSE_REJECTED	DENSE-INIT-CLONE	DENSE-INIT-CLONE.INIT-WRITE-01.OUT.UNDERFILL_CLOSE_REJECTED	INIT-WRITE-01	COMMON-NON-OD1	INIT_BEHAVIOR	REQUIRED_IN_LOCK	b44371dd3842e79bee9245765d5a70b48a00b1434f3f6d30f4843dd0fc4d17d0	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::UNDERFILL_CLOSE_REJECTED has frozen outcome UNDERFILL_CLOSE_REJECTED, profile INIT_BEHAVIOR, policy COMMON-NON-OD1, and source row b44371dd3842e79bee9245765d5a70b48a00b1434f3f6d30f4843dd0fc4d17d0.	FROZEN_PROTOCOL
PERFUNIT-E6A2E96F059B370D5196	DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::OVERFILL_REJECTED	DENSE-INIT-CLONE	DENSE-INIT-CLONE.INIT-WRITE-01.OUT.OVERFILL_REJECTED	INIT-WRITE-01	COMMON-NON-OD1	INIT_BEHAVIOR	REQUIRED_IN_LOCK	e6a2e96f059b370d519643ca7a151ad859973fc40736e9492f3ed1ff9062e192	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::OVERFILL_REJECTED has frozen outcome OVERFILL_REJECTED, profile INIT_BEHAVIOR, policy COMMON-NON-OD1, and source row e6a2e96f059b370d519643ca7a151ad859973fc40736e9492f3ed1ff9062e192.	FROZEN_PROTOCOL
PERFUNIT-4CFA82E05D8205D4236D	DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-INIT-CLONE	DENSE-INIT-CLONE.INIT-WRITE-01.OUT.BEHAVIOR_ABORT	INIT-WRITE-01	COMMON-NON-OD1	INIT_BEHAVIOR	REQUIRED_IN_LOCK	4cfa82e05d8205d4236dee6cdb6563aaf0a53beac830c083608c51f1d75e2eef	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INIT-CLONE::INIT-WRITE-01::COMMON-NON-OD1::BEHAVIOR_ABORT has frozen outcome BEHAVIOR_ABORT, profile INIT_BEHAVIOR, policy COMMON-NON-OD1, and source row 4cfa82e05d8205d4236dee6cdb6563aaf0a53beac830c083608c51f1d75e2eef.	FROZEN_PROTOCOL
PERFUNIT-E6D78855750729C74B63	DENSE-INIT-COPY::INIT-WRITE-01::COMMON-NON-OD1::SUCCESS	DENSE-INIT-COPY	DENSE-INIT-COPY.INIT-WRITE-01.OUT.SUCCESS	INIT-WRITE-01	COMMON-NON-OD1	INIT_COPY	REQUIRED_IN_LOCK	e6d78855750729c74b635d44379ccad2b4647d6ef14eb7ee4e294778e9bd6977	REPRESENTATIVE	TIMED_PRIMARY	OPG-B4BD52352ADE0014314B	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-INIT-COPY::INIT-WRITE-01::COMMON-NON-OD1::SUCCESS has frozen outcome SUCCESS, profile INIT_COPY, policy COMMON-NON-OD1, and source row e6d78855750729c74b635d44379ccad2b4647d6ef14eb7ee4e294778e9bd6977.	FROZEN_PROTOCOL
PERFUNIT-B48C2E45F6ABE29EC66C	DENSE-INIT-COPY::INIT-WRITE-01::COMMON-NON-OD1::UNDERFILL_CLOSE_REJECTED	DENSE-INIT-COPY	DENSE-INIT-COPY.INIT-WRITE-01.OUT.UNDERFILL_CLOSE_REJECTED	INIT-WRITE-01	COMMON-NON-OD1	INIT_COPY	REQUIRED_IN_LOCK	b48c2e45f6abe29ec66c502548b806f0a92f04fef88ddbf1bf05c0801907e5c7	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INIT-COPY::INIT-WRITE-01::COMMON-NON-OD1::UNDERFILL_CLOSE_REJECTED has frozen outcome UNDERFILL_CLOSE_REJECTED, profile INIT_COPY, policy COMMON-NON-OD1, and source row b48c2e45f6abe29ec66c502548b806f0a92f04fef88ddbf1bf05c0801907e5c7.	FROZEN_PROTOCOL
PERFUNIT-BF6184B51CC8E36566FE	DENSE-INIT-COPY::INIT-WRITE-01::COMMON-NON-OD1::OVERFILL_REJECTED	DENSE-INIT-COPY	DENSE-INIT-COPY.INIT-WRITE-01.OUT.OVERFILL_REJECTED	INIT-WRITE-01	COMMON-NON-OD1	INIT_COPY	REQUIRED_IN_LOCK	bf6184b51cc8e36566fedc08fba7cf852fd62d8b87bd8a5399c50ce239e038a1	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INIT-COPY::INIT-WRITE-01::COMMON-NON-OD1::OVERFILL_REJECTED has frozen outcome OVERFILL_REJECTED, profile INIT_COPY, policy COMMON-NON-OD1, and source row bf6184b51cc8e36566fedc08fba7cf852fd62d8b87bd8a5399c50ce239e038a1.	FROZEN_PROTOCOL
PERFUNIT-715ED011110F86CDBEFC	DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-INSERT	DENSE-INSERT.SEQ-INSERT-01.OUT.SUCCESS_NO_GROW	SEQ-INSERT-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	715ed011110f86cdbefcf841b36104e591d0ac178c4f71b8febda2d2a7e9865c	REPRESENTATIVE	TIMED_PRIMARY	OPG-B3D36B19989AB3D06428	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW has frozen outcome SUCCESS_NO_GROW, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row 715ed011110f86cdbefcf841b36104e591d0ac178c4f71b8febda2d2a7e9865c.	FROZEN_PROTOCOL
PERFUNIT-7846C3A217110E279557	DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-INSERT	DENSE-INSERT.SEQ-INSERT-01.OUT.SUCCESS_GROW	SEQ-INSERT-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	7846c3a217110e2795574970d244329810cf9a7bd9acad1ad9a402d3afed027f	REPRESENTATIVE	TIMED_PRIMARY	OPG-B3D36B19989AB3D06428	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::SUCCESS_GROW has frozen outcome SUCCESS_GROW, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row 7846c3a217110e2795574970d244329810cf9a7bd9acad1ad9a402d3afed027f.	FROZEN_PROTOCOL
PERFUNIT-AF6A23AEDB8E0D78E84B	DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP	DENSE-INSERT	DENSE-INSERT.SEQ-INSERT-01.OUT.CAPACITY_OVERFLOW_TRAP	SEQ-INSERT-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	af6a23aedb8e0d78e84bf32da810e4a6bbccb356b185bdcd25166bcb19318ffa	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::CAPACITY_OVERFLOW_TRAP has frozen outcome CAPACITY_OVERFLOW_TRAP, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row af6a23aedb8e0d78e84bf32da810e4a6bbccb356b185bdcd25166bcb19318ffa.	FROZEN_PROTOCOL
PERFUNIT-C7A4AD6EBE8258940F03	DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::OOM_ABORT	DENSE-INSERT	DENSE-INSERT.SEQ-INSERT-01.OUT.OOM_ABORT	SEQ-INSERT-01	OD-1-RESERVE-FIRST	OD1_MUTATOR	REQUIRED_IN_LOCK	c7a4ad6ebe8258940f03748eb17f88b34cc9c0f48f7f144e3eee1b6faa77d677	FUNCTIONAL	FUNCTIONAL_ONLY	NONE	NONE	DENSE-SOUNDNESS-EXACT-CONTRACT	Exact failure, rejection, trap, or abort outcome is covered by the exact soundness oracle and failure-injection gate; it is never pooled into successful timing. Contract DENSE-INSERT::SEQ-INSERT-01::OD-1-RESERVE-FIRST::OOM_ABORT has frozen outcome OOM_ABORT, profile OD1_MUTATOR, policy OD-1-RESERVE-FIRST, and source row c7a4ad6ebe8258940f03748eb17f88b34cc9c0f48f7f144e3eee1b6faa77d677.	FROZEN_PROTOCOL
PERFUNIT-336D3A596D14D69EBCF9	DENSE-INSERT::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW	DENSE-INSERT	DENSE-INSERT.SEQ-INSERT-01.OUT.SUCCESS_NO_GROW	SEQ-INSERT-01	OD-1-RECOVERABLE-MUTATORS	OD1_MUTATOR	REQUIRED_IN_LOCK	336d3a596d14d69ebcf92ca197a14f7be8b4bba98121dea7d77be1891ad789a4	REPRESENTATIVE	TIMED_PRIMARY	OPG-B14D6798434DA45A6D8D	SG-EXACT-ORACLE,SG-OWNER-EVENTS,SG-ALLOCATION	NONE	Exact normal outcome is an independent same-shape Rust-floor representative; every target and workload shape keeps its own upper-ratio gate. Contract DENSE-INSERT::SEQ-INSERT-01::OD-1-RECOVERABLE-MUTATORS::SUCCESS_NO_GROW has frozen outcome SUCCESS_NO_GROW, profile OD1_MUTATOR, policy OD-1-RECOVERABLE-MUTATORS, and source row 336d3a596d14d69ebcf92ca197a14f7be8b4bba98121dea7d77be1891ad789a4.	FROZEN_PROTOCOL
